,id,hit,name,countries
868,18649033,social,nielsen france - social - sports - extreme sports,['france']
869,18649036,social,nielsen france - social - sports - individual sports,['france']
988,20726098,social,nielsen france - social - sports - motor sports,['france']
870,18649059,social,nielsen france - social - sports - rugby,['france']
989,20726107,social,nielsen france - social - sports - team sports,['france']
990,20726115,social,nielsen france - social - sports - water sports,['france']
871,18649116,social,nielsen france - social - sports - winter sports,['france']
872,18649145,social,nielsen france - social - sports - world sports competitions,['france']
873,18649167,social,nielsen france - social - technology,['france']
991,20726134,social,nielsen france - social - technology - business technology,['france']
874,18649197,social,nielsen france - social - technology - programming,['france']
875,18649198,social,nielsen france - social - technology - security,['france']
876,18649201,social,nielsen france - social - technology - software,['france']
992,20726156,social,nielsen france - social - technology - teleconferencing,['france']
81,6060205,social,nike_gp_nike_olympic_social_de ,['germany']
83,6060172,social,nike_gp_nike_olympic_social_es ,['spain']
80,6060171,social,nike_gp_nike_olympic_social_fr ,['france']
82,6060184,social,nike_gp_nike_olympic_social_it ,['italy']
79,6060253,social,nike_gp_nike_olympic_social_nl ,['netherlands']
84,6060160,social,nike_gp_nike_olympic_social_se ,['sweden']
87,6085263,social,nike_gp_nike_video_olympic_social_de ,['germany']
93,6110127,social,nike_gp_nike_video_olympic_social_de_seed ,['germany']
89,6085268,social,nike_gp_nike_video_olympic_social_es ,['spain']
95,6110137,social,nike_gp_nike_video_olympic_social_es_seed ,['spain']
86,6085260,social,nike_gp_nike_video_olympic_social_fr ,['france']
92,6110123,social,nike_gp_nike_video_olympic_social_fr_seed ,['france']
88,6085266,social,nike_gp_nike_video_olympic_social_it ,['italy']
94,6110129,social,nike_gp_nike_video_olympic_social_it_seed ,['italy']
85,6085256,social,nike_gp_nike_video_olympic_social_nl ,['netherlands']
91,6110120,social,nike_gp_nike_video_olympic_social_nl_seed ,['netherlands']
90,6085283,social,nike_gp_nike_video_olympic_social_se ,['sweden']
96,6110142,social,nike_gp_nike_video_olympic_social_se_seed ,['sweden']
166,8575527,social,oracle country-specific audiences > france (fr) > hobbies and interests (affinity) > internet and online activities > social networking ,['france']
102,7850279,social,oracle country-specific audiences > france > b2b > firmographic > industry > healthcare & social work ,['france']
115,7868437,social,oracle country-specific audiences > france > b2b > firmographic > industry > healthcare & social work > hospitals & medical offices ,['france']
113,7868430,social,oracle country-specific audiences > france > b2b > firmographic > industry > healthcare & social work > nursing & residential care ,['france']
114,7868431,social,oracle country-specific audiences > france > b2b > firmographic > industry > healthcare & social work > social work ,['france']
109,7866726,social,oracle country-specific audiences > france > media & entertainment > video games > games > social ,['france']
171,8575576,social,oracle country-specific audiences > germany (de) > hobbies and interests (affinity) > internet and online activities > social networking ,['germany']
103,7850328,social,oracle country-specific audiences > germany > b2b > firmographic > industry > healthcare & social work ,['germany']
116,7868467,social,oracle country-specific audiences > germany > b2b > firmographic > industry > healthcare & social work > hospitals & medical offices ,['germany']
117,7868486,social,oracle country-specific audiences > germany > b2b > firmographic > industry > healthcare & social work > nursing & residential care ,['germany']
118,7868487,social,oracle country-specific audiences > germany > b2b > firmographic > industry > healthcare & social work > social work ,['germany']
106,7865807,social,oracle country-specific audiences > germany > media & entertainment > video games > games > social ,['germany']
176,8575637,social,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > internet and online activities > social influencers ,['italy']
177,8575638,social,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > internet and online activities > social networking ,['italy']
104,7850386,social,oracle country-specific audiences > italy > b2b > firmographic > industry > healthcare & social work ,['italy']
121,7868519,social,oracle country-specific audiences > italy > b2b > firmographic > industry > healthcare & social work > hospitals & medical offices ,['italy']
119,7868514,social,oracle country-specific audiences > italy > b2b > firmographic > industry > healthcare & social work > nursing & residential care ,['italy']
120,7868515,social,oracle country-specific audiences > italy > b2b > firmographic > industry > healthcare & social work > social work ,['italy']
107,7865913,social,oracle country-specific audiences > italy > media & entertainment > video games > games > social ,['italy']
181,8575749,social,oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > internet and online activities > social networking ,['spain']
105,7850557,social,oracle country-specific audiences > spain > b2b > firmographic > industry > healthcare & social work ,['spain']
122,7868664,social,oracle country-specific audiences > spain > b2b > firmographic > industry > healthcare & social work > hospitals & medical offices ,['spain']
123,7868684,social,oracle country-specific audiences > spain > b2b > firmographic > industry > healthcare & social work > nursing & residential care ,['spain']
124,7868686,social,oracle country-specific audiences > spain > b2b > firmographic > industry > healthcare & social work > social work ,['spain']
108,7866314,social,oracle country-specific audiences > spain > media & entertainment > video games > games > social ,['spain']
