,Data Provider Name,Data Provider ID,Segment ID,Segment Name
1440,Lotame,422,4027255,canada comedy movies (lotame)
1441,Lotame,422,4027195,canada comedy tv (lotame)
1442,Lotame,422,4027068,canada commenters (lotame)
1443,Lotame,422,4027326,canada compact-sized cars (lotame)
1444,Lotame,422,4027031,canada computers & software (lotame)
1445,Lotame,422,689094,canada computers and technology (lotame)
1446,Lotame,422,4027209,canada console games (lotame)
1447,Lotame,422,4027067,canada content sharers (lotame)
1448,Lotame,422,4027063,canada content voters (lotame)
1449,Lotame,422,4027199,canada cooking & recipes (lotame)
1450,Lotame,422,4027032,canada cosmetics (lotame)
1451,Lotame,422,4027250,canada country music (lotame)
1452,Lotame,422,4027416,canada crafts and hobbies (lotame)
1453,Lotame,422,4027491,canada credit level - excellent (lotame)
1454,Lotame,422,4027490,canada credit level - good (lotame)
1455,Lotame,422,4027488,canada credit level - poor (lotame)
1456,Lotame,422,4027024,canada cruise travel (lotame)
1457,Lotame,422,4027233,canada cycling (lotame)
1458,Lotame,422,4027516,canada dads (lotame)
1459,Lotame,422,4027519,canada declared parents (lotame)
1460,Lotame,422,4027190,canada dieting and weight loss (lotame)
1461,Lotame,422,4027023,canada discount travel (lotame)
1462,Lotame,422,4027012,canada dog lovers (lotame)
1463,Lotame,422,4027022,canada domestic travel (lotame)
1464,Lotame,422,4027254,canada drama movies (lotame)
1465,Lotame,422,4027192,canada drama tv (lotame)
1466,Lotame,422,689109,canada education (lotame)
1467,Lotame,422,689095,canada electronics (lotame)
1468,Lotame,422,4027030,canada electronics & gadgets (lotame)
1469,Lotame,422,4027164,canada eligible voters (lotame)
1470,Lotame,422,1434567,canada entertainment (lotame)
1471,Lotame,422,4027163,canada environmentalism (lotame)
1472,Lotame,422,4027143,canada estate planning (lotame)
1473,Lotame,422,4027059,canada facebook sharers (lotame)
1474,Lotame,422,4027229,canada fantasy sports (lotame)
1475,Lotame,422,4027161,canada farming and agriculture (lotame)
1476,Lotame,422,689096,canada fashion and beauty (lotame)
1477,Lotame,422,689097,canada finance (lotame)
1478,Lotame,422,1434568,canada food & beverages (lotame)
1479,Lotame,422,4100269,canada football (american soccer) (lotame)
1480,Lotame,422,4027053,canada forum readers (lotame)
1481,Lotame,422,4027021,canada frequent travel (lotame)
1482,Lotame,422,4027324,canada full-sized cars (lotame)
1483,Lotame,422,1434569,canada: games and toys (lotame)
1484,Lotame,422,4027227,canada golf (lotame)
1485,Lotame,422,1434570,canada government & politics (lotame)
1486,Lotame,422,4027166,canada government and politics (lotame)
1487,Lotame,422,4027183,canada green living (lotame)
1488,Lotame,422,4027207,canada handheld games (lotame)
1489,Lotame,422,689101,canada health and fitness (lotame)
1490,Lotame,422,4027248,canada hip hop & rap music (lotame)
1491,Lotame,422,4027225,canada hockey (lotame)
1492,Lotame,422,4027196,canada holiday bakers (lotame)
1493,Lotame,422,4027189,canada holidays and special events (lotame)
1494,Lotame,422,1434571,canada home & family (lotame)
1495,Lotame,422,4027029,canada home audio & video (lotame)
1496,Lotame,422,4027181,canada home decorating (lotame)
1497,Lotame,422,4027180,canada home improvement (lotame)
1498,Lotame,422,4027505,canada home type - apartment (lotame)
1499,Lotame,422,4027504,canada home type - condo (lotame)
1500,Lotame,422,4027502,canada home type - vacation home (lotame)
1501,Lotame,422,4027135,canada homeowners insurance (lotame)
1502,Lotame,422,4027530,canada household without children (lotame)
1503,Lotame,422,4027321,canada hybrid cars (lotame)
1504,Lotame,422,4027223,canada ice skating (lotame)
1505,Lotame,422,4027126,canada influencers (lotame)
1506,Lotame,422,4027020,canada international travel (lotame)
1507,Lotame,422,4027037,canada jewelry and fashion accessories (lotame)
1508,Lotame,422,1434573,canada job seekers (lotame)
1509,Lotame,422,4027495,canada length of residence - 10+ years (lotame)
1510,Lotame,422,4027499,canada length of residence - less than 3 years (lotame)
1511,Lotame,422,4027522,canada level of education - advanced degree (lotame)
1512,Lotame,422,4027524,canada level of education - college/university degree (lotame)
1513,Lotame,422,4027529,canada level of education - secondary school (lotame)
1514,Lotame,422,4027526,canada level of education - some college/university (lotame)
1515,Lotame,422,4027130,canada life insurance (lotame)
1516,Lotame,422,4027319,canada luxury cars (lotame)
1517,Lotame,422,4027222,canada martial arts (lotame)
1518,Lotame,422,4027318,canada mid-sized cars (lotame)
1519,Lotame,422,4027158,canada military (lotame)
1520,Lotame,422,4027027,canada mobile phones (lotame)
1521,Lotame,422,4027512,canada moms (lotame)
1522,Lotame,422,4027221,canada motor sports (lotame)
1523,Lotame,422,4027313,canada motorcycles (lotame)
1524,Lotame,422,4027501,canada moved within last 6 months (lotame)
1525,Lotame,422,689104,canada movies (lotame)
1526,Lotame,422,689106,canada music (lotame)
1527,Lotame,422,4027241,canada music festivals (lotame)
1528,Lotame,422,4027148,canada mutual funds (lotame)
1529,Lotame,422,1434574,canada news (lotame)
1530,Lotame,422,4027214,canada news tv (lotame)
1531,Lotame,422,4027142,canada online banking (lotame)
1532,Lotame,422,4027065,canada online dating (lotame)
1533,Lotame,422,689099,canada online gamers (lotame)
1534,Lotame,422,4027046,canada online shoppers luxury (lotame)
1535,Lotame,422,704342,canada online shoppers (lotame)
1536,Lotame,422,4027064,canada online videos (lotame)
1537,Lotame,422,4027174,canada outdoor enthusiasts (lotame)
1538,Lotame,422,1434576,canada parenting (lotame)
1539,Lotame,422,4027510,canada parents of infants (lotame)
1540,Lotame,422,4027508,canada parents of pre-teens (lotame)
1541,Lotame,422,4027506,canada parents of teenagers (lotame)
1542,Lotame,422,4027536,canada parents of toddlers (lotame)
1543,Lotame,422,4027535,canada parents of young children (lotame)
1544,Lotame,422,4027178,canada party planners (lotame)
1545,Lotame,422,4027154,canada personal finance (lotame)
1546,Lotame,422,4027128,canada personal or health insurance (lotame)
1547,Lotame,422,689103,canada pet owners (lotame)
1548,Lotame,422,4027052,canada photo viewers (lotame)
1549,Lotame,422,4027066,canada photo/video uploaders (lotame)
1550,Lotame,422,4027409,canada photography (lotame)
1551,Lotame,422,1434577,canada pop culture & celebrity gossip (lotame)
1552,Lotame,422,4027245,canada pop music (lotame)
1553,Lotame,422,4027493,canada primary residence - owns (lotame)
1554,Lotame,422,4027492,canada primary residence - rents (lotame)
1555,Lotame,422,4027049,canada quiz takers (lotame)
1556,Lotame,422,4027412,canada reading (lotame)
1557,Lotame,422,1434578,canada real estate (lotame)
1558,Lotame,422,4027211,canada reality tv (lotame)
1559,Lotame,422,4027520,canada relationship status - divorced (lotame)
1560,Lotame,422,4027517,canada relationship status - engaged (lotame)
1561,Lotame,422,4027513,canada relationship status - in a relationship (lotame)
1562,Lotame,422,4027511,canada relationship status - married (lotame)
1563,Lotame,422,4027509,canada relationship status - single (lotame)
1564,Lotame,422,4027507,canada relationship status - widowed (lotame)
1565,Lotame,422,4027484,canada religious or spiritual (lotame)
1566,Lotame,422,4027194,canada restaurants & dining (lotame)
1567,Lotame,422,4027138,canada retirement planning (lotame)
1568,Lotame,422,4027244,canada rock music (lotame)
1569,Lotame,422,4027253,canada romance movies (lotame)
1570,Lotame,422,4027169,canada science & mathematics (lotame)
1571,Lotame,422,4027251,canada sci-fi movies (lotame)
1572,Lotame,422,4027312,canada scooters & mopeds (lotame)
1573,Lotame,422,689110,canada shoppers (lotame)
1574,Lotame,422,4027045,canada shoppers children's clothing (lotame)
1575,Lotame,422,4027040,canada shoppers cosmetics luxury (lotame)
1576,Lotame,422,4027042,canada shoppers mens clothing (lotame)
1577,Lotame,422,4027038,canada shoppers mens clothing luxury (lotame)
1578,Lotame,422,4027036,canada shoppers womens clothing (lotame)
1579,Lotame,422,4027034,canada shoppers womens clothing luxury (lotame)
1580,Lotame,422,4027220,canada skiing (lotame)
1581,Lotame,422,4027219,canada snowboarding (lotame)
1582,Lotame,422,689111,canada social media users (lotame)
1583,Lotame,422,4027309,canada sport utility vehicles (lotame)
1584,Lotame,422,689112,canada sports (lotame)
1585,Lotame,422,4027308,canada sports cars (lotame)
1586,Lotame,422,4027145,canada stocks (lotame)
1587,Lotame,422,4027035,canada style & fashion (lotame)
1588,Lotame,422,4027249,canada summer blockbusters (lotame)
1589,Lotame,422,4027015,canada summer travel (lotame)
1590,Lotame,422,4027051,canada sweepstakes contestants (lotame)
1591,Lotame,422,689113,canada television (lotame)
1592,Lotame,422,4027215,canada tennis and racket sports (lotame)
1593,Lotame,422,4027213,canada track and field (lotame)
1594,Lotame,422,689114,canada travel (lotame)
1595,Lotame,422,4027033,canada trendsetters (lotame)
1596,Lotame,422,4027307,canada trucks (lotame)
1597,Lotame,422,4027018,canada vacation travel (lotame)
1598,Lotame,422,4027306,canada vans & minivans (lotame)
1599,Lotame,422,1434579,canada video games (lotame)
1600,Lotame,422,4027210,canada volleyball (lotame)
1601,Lotame,422,4027208,canada water sports (lotame)
1602,Lotame,422,4027025,canada web design & digital art (lotame)
1603,Lotame,422,4027205,canada weightlifting (lotame)
1604,Lotame,422,4027013,canada winter holiday travel (lotame)
1605,Lotame,422,4027202,canada wrestling (lotame)
1606,Lotame,422,4027204,canada xbox 360 users (lotame)
1607,Lotame,422,4027410,canada young adult literature (lotame)
1608,Lotame,422,4027270,canada age : 18-24 (lotame)
1609,Lotame,422,4027267,canada age : 21-34 (lotame)
1610,Lotame,422,4027264,canada age : 25-34 (lotame)
1611,Lotame,422,4027261,canada age : 35-44 (lotame)
1612,Lotame,422,4027260,canada age : 45-54 (lotame)
1613,Lotame,422,4027259,canada age : 55-64 (lotame)
1614,Lotame,422,4027258,canada age : 65+ (lotame)
1615,Lotame,422,689089,canada gender: male (lotame)
1616,Lotame,422,689092,canada gender: female (lotame)
1617,Lotame,422,4027735,international_eu - austria all users (lotame)
1618,Lotame,422,4027734,international_eu - austria art & culture (lotame)
1619,Lotame,422,4027730,international_eu - austria automobiles (lotame)
1620,Lotame,422,4027729,international_eu - austria business (lotame)
1621,Lotame,422,4027728,international_eu - austria computers and technology (lotame)
1622,Lotame,422,4027727,international_eu - austria entertainment (lotame)
1623,Lotame,422,4027726,international_eu - austria fashion & beauty (lotame)
1624,Lotame,422,4027724,international_eu - austria finance (lotame)
1625,Lotame,422,4027721,international_eu - austria food & beverages (lotame)
1626,Lotame,422,4027720,international_eu - austria games and toys (lotame)
1627,Lotame,422,4027712,international_eu - austria home & family (lotame)
1628,Lotame,422,4027711,international_eu - austria job seekers (lotame)
1629,Lotame,422,4027709,international_eu - austria movies (lotame)
1630,Lotame,422,4027707,international_eu - austria music (lotame)
1631,Lotame,422,4027706,international_eu - austria news (lotame)
1632,Lotame,422,4027705,international_eu - austria online games (lotame)
1633,Lotame,422,4027703,international_eu - austria online shopping (lotame)
1634,Lotame,422,4027700,international_eu - austria parenting (lotame)
1635,Lotame,422,4027698,international_eu - austria pop culture & celebrity gossip (lotame)
1636,Lotame,422,4027697,international_eu - austria real estate (lotame)
1637,Lotame,422,4027696,international_eu - austria school & education (lotame)
