,provider_name,provider_id,id,name,name_list
101126,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868477,oracle country-specific audiences > germany > b2b > firmographic > industry > manufacturing > food & beverages (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'manufacturing', 'food & beverages', 'bluekai']"
101127,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868478,oracle country-specific audiences > germany > b2b > firmographic > industry > manufacturing > metals & plastics (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'manufacturing', 'metals & plastics', 'bluekai']"
101128,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868479,oracle country-specific audiences > germany > b2b > firmographic > industry > information & communication > information services (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'information & communication', 'information services', 'bluekai']"
101129,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868480,"oracle country-specific audiences > germany > b2b > firmographic > industry > information & communication > movie, video, television & music publishing (bluekai)","['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'information & communication', 'movie, video, television & music publishing', 'bluekai']"
101130,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868481,oracle country-specific audiences > germany > b2b > firmographic > industry > information & communication > programming & broadcasting (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'information & communication', 'programming & broadcasting', 'bluekai']"
101131,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868482,oracle country-specific audiences > germany (de) > business (b2b) > firmographic > company industry > information and communication > telecommunications (telco) (bluekai),"['oracle country', 'specific audiences', 'germany', 'de', 'business', 'b2b', 'firmographic', 'company industry', 'information and communication', 'telecommunications', 'telco', 'bluekai']"
101132,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868483,oracle country-specific audiences > germany > b2b > firmographic > industry > hospitality & food service > food & beverage service (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'hospitality & food service', 'food & beverage service', 'bluekai']"
101133,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868484,oracle country-specific audiences > germany > b2b > firmographic > industry > information & communication > book & software publishing (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'information & communication', 'book & software publishing', 'bluekai']"
101134,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868485,oracle country-specific audiences > germany (de) > business (b2b) > firmographic > company industry > information and communication > computer programming and consultancy (bluekai),"['oracle country', 'specific audiences', 'germany', 'de', 'business', 'b2b', 'firmographic', 'company industry', 'information and communication', 'computer programming and consultancy', 'bluekai']"
101135,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868486,oracle country-specific audiences > germany > b2b > firmographic > industry > healthcare & social work > nursing & residential care (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'healthcare & social work', 'nursing & residential care', 'bluekai']"
101136,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868487,oracle country-specific audiences > germany > b2b > firmographic > industry > healthcare & social work > social work (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'healthcare & social work', 'social work', 'bluekai']"
101137,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868488,oracle country-specific audiences > germany > b2b > firmographic > industry > hospitality & food service > accommodation (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'hospitality & food service', 'accommodation', 'bluekai']"
101138,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868489,oracle country-specific audiences > germany > b2b > firmographic > industry > wholesale & retail trade > automotive trade & repair (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'wholesale & retail trade', 'automotive trade & repair', 'bluekai']"
101139,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868490,oracle country-specific audiences > germany (de) > business (b2b) > firmographic > company industry > wholesale and retail trade > retail trade (bluekai),"['oracle country', 'specific audiences', 'germany', 'de', 'business', 'b2b', 'firmographic', 'company industry', 'wholesale and retail trade', 'retail trade', 'bluekai']"
101140,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868491,oracle country-specific audiences > germany > b2b > firmographic > industry > transportation & storage > postal & courier activities (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'transportation & storage', 'postal & courier activities', 'bluekai']"
101141,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868492,oracle country-specific audiences > germany > b2b > firmographic > industry > transportation & storage > warehousing & support (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'transportation & storage', 'warehousing & support', 'bluekai']"
101142,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868493,oracle country-specific audiences > germany > b2b > firmographic > industry > transportation & storage > water transport (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'transportation & storage', 'water transport', 'bluekai']"
101143,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868494,oracle country-specific audiences > germany > b2b > firmographic > industry > transportation & storage > air transport (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'transportation & storage', 'air transport', 'bluekai']"
101144,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868495,oracle country-specific audiences > germany > b2b > firmographic > industry > transportation & storage > land transport (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'transportation & storage', 'land transport', 'bluekai']"
101145,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868496,oracle country-specific audiences > germany > b2b > firmographic > industry > manufacturing > pharmaceuticals (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'manufacturing', 'pharmaceuticals', 'bluekai']"
101146,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868497,oracle country-specific audiences > germany > b2b > firmographic > industry > manufacturing > transport equipment (bluekai),"['oracle country', 'specific audiences', 'germany', 'b2b', 'firmographic', 'industry', 'manufacturing', 'transport equipment', 'bluekai']"
101147,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868498,oracle country-specific audiences > italy (it) > business (b2b) > employee attributes > management level > executives > c-level executives (bluekai),"['oracle country', 'specific audiences', 'italy', 'it', 'business', 'b2b', 'employee attributes', 'management level', 'executives', 'c', 'level executives', 'bluekai']"
101148,"Audiences by Oracle (BlueKai, Datalogix, AddThis)",1262,7868499,oracle country-specific audiences > italy (it) > business (b2b) > employee attributes > management level > executives > directors (bluekai),"['oracle country', 'specific audiences', 'italy', 'it', 'business', 'b2b', 'employee attributes', 'management level', 'executives', 'directors', 'bluekai']"
